address,owner,phone,damage_prob,storm_tag,intensity,strike_date,dispatch_status
"149 E 15th St, Edmond, OK 73034",Homeowner,+140555538460,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"150 E 15th St, Edmond, OK 73034",Homeowner,+140555538461,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"151 E 15th St, Edmond, OK 73034",Homeowner,+140555538462,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"152 E 15th St, Edmond, OK 73034",Homeowner,+140555538463,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"153 E 15th St, Edmond, OK 73034",Homeowner,+140555538464,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"154 E 15th St, Edmond, OK 73034",Homeowner,+140555538465,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"155 E 15th St, Edmond, OK 73034",Homeowner,+140555538466,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"156 E 15th St, Edmond, OK 73034",Homeowner,+140555538467,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"157 E 15th St, Edmond, OK 73034",Homeowner,+140555538468,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"158 E 15th St, Edmond, OK 73034",Homeowner,+140555538469,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"159 E 15th St, Edmond, OK 73034",Homeowner,+140555538470,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"160 E 15th St, Edmond, OK 73034",Homeowner,+140555538471,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"161 E 15th St, Edmond, OK 73034",Homeowner,+140555538472,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"162 E 15th St, Edmond, OK 73034",Homeowner,+140555538473,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"163 E 15th St, Edmond, OK 73034",Homeowner,+140555538474,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"164 E 15th St, Edmond, OK 73034",Homeowner,+140555538475,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"165 E 15th St, Edmond, OK 73034",Homeowner,+140555538476,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"166 E 15th St, Edmond, OK 73034",Homeowner,+140555538477,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"167 E 15th St, Edmond, OK 73034",Homeowner,+140555538478,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"168 E 15th St, Edmond, OK 73034",Homeowner,+140555538479,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"169 E 15th St, Edmond, OK 73034",Homeowner,+140555538480,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"170 E 15th St, Edmond, OK 73034",Homeowner,+140555538481,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"171 E 15th St, Edmond, OK 73034",Homeowner,+140555538482,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"172 E 15th St, Edmond, OK 73034",Homeowner,+140555538483,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"173 E 15th St, Edmond, OK 73034",Homeowner,+140555538484,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"174 E 15th St, Edmond, OK 73034",Homeowner,+140555538485,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"175 E 15th St, Edmond, OK 73034",Homeowner,+140555538486,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"176 E 15th St, Edmond, OK 73034",Homeowner,+140555538487,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"177 E 15th St, Edmond, OK 73034",Homeowner,+140555538488,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"178 E 15th St, Edmond, OK 73034",Homeowner,+140555538489,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"179 E 15th St, Edmond, OK 73034",Homeowner,+140555538490,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"180 E 15th St, Edmond, OK 73034",Homeowner,+140555538491,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"181 E 15th St, Edmond, OK 73034",Homeowner,+140555538492,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"182 E 15th St, Edmond, OK 73034",Homeowner,+140555538493,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"183 E 15th St, Edmond, OK 73034",Homeowner,+140555538494,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"184 E 15th St, Edmond, OK 73034",Homeowner,+140555538495,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"185 E 15th St, Edmond, OK 73034",Homeowner,+140555538496,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"186 E 15th St, Edmond, OK 73034",Homeowner,+140555538497,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"187 E 15th St, Edmond, OK 73034",Homeowner,+140555538498,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"188 E 15th St, Edmond, OK 73034",Homeowner,+140555538499,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"189 E 15th St, Edmond, OK 73034",Homeowner,+140555538500,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"190 E 15th St, Edmond, OK 73034",Homeowner,+140555538501,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"191 E 15th St, Edmond, OK 73034",Homeowner,+140555538502,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"192 E 15th St, Edmond, OK 73034",Homeowner,+140555538503,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"193 E 15th St, Edmond, OK 73034",Homeowner,+140555538504,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"194 E 15th St, Edmond, OK 73034",Homeowner,+140555538505,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"195 E 15th St, Edmond, OK 73034",Homeowner,+140555538506,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"196 E 15th St, Edmond, OK 73034",Homeowner,+140555538507,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"197 E 15th St, Edmond, OK 73034",Homeowner,+140555538508,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"198 E 15th St, Edmond, OK 73034",Homeowner,+140555538509,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"199 E 15th St, Edmond, OK 73034",Homeowner,+140555538510,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"200 E 15th St, Edmond, OK 73034",Homeowner,+140555538511,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"201 E 15th St, Edmond, OK 73034",Homeowner,+140555538512,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"202 E 15th St, Edmond, OK 73034",Homeowner,+140555538513,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"203 E 15th St, Edmond, OK 73034",Homeowner,+140555538514,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"204 E 15th St, Edmond, OK 73034",Homeowner,+140555538515,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"205 E 15th St, Edmond, OK 73034",Homeowner,+140555538516,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"206 E 15th St, Edmond, OK 73034",Homeowner,+140555538517,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"207 E 15th St, Edmond, OK 73034",Homeowner,+140555538518,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"208 E 15th St, Edmond, OK 73034",Homeowner,+140555538519,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"209 E 15th St, Edmond, OK 73034",Homeowner,+140555538520,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"210 E 15th St, Edmond, OK 73034",Homeowner,+140555538521,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"211 E 15th St, Edmond, OK 73034",Homeowner,+140555538522,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"212 E 15th St, Edmond, OK 73034",Homeowner,+140555538523,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"213 E 15th St, Edmond, OK 73034",Homeowner,+140555538524,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"214 E 15th St, Edmond, OK 73034",Homeowner,+140555538525,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"215 E 15th St, Edmond, OK 73034",Homeowner,+140555538526,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"216 E 15th St, Edmond, OK 73034",Homeowner,+140555538527,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"217 E 15th St, Edmond, OK 73034",Homeowner,+140555538528,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"218 E 15th St, Edmond, OK 73034",Homeowner,+140555538529,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"219 E 15th St, Edmond, OK 73034",Homeowner,+140555538530,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"220 E 15th St, Edmond, OK 73034",Homeowner,+140555538531,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"221 E 15th St, Edmond, OK 73034",Homeowner,+140555538532,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"222 E 15th St, Edmond, OK 73034",Homeowner,+140555538533,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"223 E 15th St, Edmond, OK 73034",Homeowner,+140555538534,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"224 E 15th St, Edmond, OK 73034",Homeowner,+140555538535,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"225 E 15th St, Edmond, OK 73034",Homeowner,+140555538536,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"226 E 15th St, Edmond, OK 73034",Homeowner,+140555538537,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"227 E 15th St, Edmond, OK 73034",Homeowner,+140555538538,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"228 E 15th St, Edmond, OK 73034",Homeowner,+140555538539,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"229 E 15th St, Edmond, OK 73034",Homeowner,+140555538540,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"230 E 15th St, Edmond, OK 73034",Homeowner,+140555538541,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"231 E 15th St, Edmond, OK 73034",Homeowner,+140555538542,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"232 E 15th St, Edmond, OK 73034",Homeowner,+140555538543,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"233 E 15th St, Edmond, OK 73034",Homeowner,+140555538544,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"234 E 15th St, Edmond, OK 73034",Homeowner,+140555538545,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"235 E 15th St, Edmond, OK 73034",Homeowner,+140555538546,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"236 E 15th St, Edmond, OK 73034",Homeowner,+140555538547,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"237 E 15th St, Edmond, OK 73034",Homeowner,+140555538548,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"238 E 15th St, Edmond, OK 73034",Homeowner,+140555538549,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"239 E 15th St, Edmond, OK 73034",Homeowner,+140555538550,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"240 E 15th St, Edmond, OK 73034",Homeowner,+140555538551,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"241 E 15th St, Edmond, OK 73034",Homeowner,+140555538552,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"242 E 15th St, Edmond, OK 73034",Homeowner,+140555538553,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"243 E 15th St, Edmond, OK 73034",Homeowner,+140555538554,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"244 E 15th St, Edmond, OK 73034",Homeowner,+140555538555,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"245 E 15th St, Edmond, OK 73034",Homeowner,+140555538556,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"246 E 15th St, Edmond, OK 73034",Homeowner,+140555538557,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"247 E 15th St, Edmond, OK 73034",Homeowner,+140555538558,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"248 E 15th St, Edmond, OK 73034",Homeowner,+140555538559,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"249 E 15th St, Edmond, OK 73034",Homeowner,+140555538560,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"250 E 15th St, Edmond, OK 73034",Homeowner,+140555538561,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"251 E 15th St, Edmond, OK 73034",Homeowner,+140555538562,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"252 E 15th St, Edmond, OK 73034",Homeowner,+140555538563,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"253 E 15th St, Edmond, OK 73034",Homeowner,+140555538564,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"254 E 15th St, Edmond, OK 73034",Homeowner,+140555538565,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"255 E 15th St, Edmond, OK 73034",Homeowner,+140555538566,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"256 E 15th St, Edmond, OK 73034",Homeowner,+140555538567,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"257 E 15th St, Edmond, OK 73034",Homeowner,+140555538568,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"258 E 15th St, Edmond, OK 73034",Homeowner,+140555538569,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"259 E 15th St, Edmond, OK 73034",Homeowner,+140555538570,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"260 E 15th St, Edmond, OK 73034",Homeowner,+140555538571,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"261 E 15th St, Edmond, OK 73034",Homeowner,+140555538572,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"262 E 15th St, Edmond, OK 73034",Homeowner,+140555538573,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"263 E 15th St, Edmond, OK 73034",Homeowner,+140555538574,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"264 E 15th St, Edmond, OK 73034",Homeowner,+140555538575,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"265 E 15th St, Edmond, OK 73034",Homeowner,+140555538576,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"266 E 15th St, Edmond, OK 73034",Homeowner,+140555538577,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"267 E 15th St, Edmond, OK 73034",Homeowner,+140555538578,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"268 E 15th St, Edmond, OK 73034",Homeowner,+140555538579,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"269 E 15th St, Edmond, OK 73034",Homeowner,+140555538580,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"270 E 15th St, Edmond, OK 73034",Homeowner,+140555538581,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"271 E 15th St, Edmond, OK 73034",Homeowner,+140555538582,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"272 E 15th St, Edmond, OK 73034",Homeowner,+140555538583,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"273 E 15th St, Edmond, OK 73034",Homeowner,+140555538584,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"274 E 15th St, Edmond, OK 73034",Homeowner,+140555538585,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"275 E 15th St, Edmond, OK 73034",Homeowner,+140555538586,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"276 E 15th St, Edmond, OK 73034",Homeowner,+140555538587,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"277 E 15th St, Edmond, OK 73034",Homeowner,+140555538588,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"278 E 15th St, Edmond, OK 73034",Homeowner,+140555538589,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"279 E 15th St, Edmond, OK 73034",Homeowner,+140555538590,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"280 E 15th St, Edmond, OK 73034",Homeowner,+140555538591,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"281 E 15th St, Edmond, OK 73034",Homeowner,+140555538592,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"282 E 15th St, Edmond, OK 73034",Homeowner,+140555538593,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"283 E 15th St, Edmond, OK 73034",Homeowner,+140555538594,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"284 E 15th St, Edmond, OK 73034",Homeowner,+140555538595,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"285 E 15th St, Edmond, OK 73034",Homeowner,+140555538596,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"286 E 15th St, Edmond, OK 73034",Homeowner,+140555538597,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"287 E 15th St, Edmond, OK 73034",Homeowner,+140555538598,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"288 E 15th St, Edmond, OK 73034",Homeowner,+140555538599,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"289 E 15th St, Edmond, OK 73034",Homeowner,+140555538600,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"290 E 15th St, Edmond, OK 73034",Homeowner,+140555538601,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"291 E 15th St, Edmond, OK 73034",Homeowner,+140555538602,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"292 E 15th St, Edmond, OK 73034",Homeowner,+140555538603,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"293 E 15th St, Edmond, OK 73034",Homeowner,+140555538604,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"294 E 15th St, Edmond, OK 73034",Homeowner,+140555538605,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"295 E 15th St, Edmond, OK 73034",Homeowner,+140555538606,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"296 E 15th St, Edmond, OK 73034",Homeowner,+140555538607,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"297 E 15th St, Edmond, OK 73034",Homeowner,+140555538608,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"298 E 15th St, Edmond, OK 73034",Homeowner,+140555538609,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"299 E 15th St, Edmond, OK 73034",Homeowner,+140555538610,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"300 E 15th St, Edmond, OK 73034",Homeowner,+140555538611,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"100 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538612,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"101 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538613,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"102 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538614,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"103 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538615,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"104 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538616,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"105 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538617,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"106 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538618,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"107 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538619,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"108 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538620,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"109 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538621,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"110 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538622,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"111 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538623,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"112 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538624,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"113 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538625,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"114 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538626,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"115 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538627,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"116 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538628,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"117 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538629,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"118 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538630,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"119 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538631,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"120 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538632,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"121 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538633,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"122 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538634,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"123 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538635,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"124 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538636,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"125 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538637,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"126 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538638,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"127 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538639,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"128 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538640,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"129 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538641,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"130 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538642,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"131 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538643,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"132 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538644,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"133 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538645,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
"134 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555538646,4375.0%,ISOLATED,Hail,2026-04-03,QUEUED_FOR_BLAND_AI
